date,liquidity_regime,rolling_std_7d,snn_spike_rate,snn_prob,confidence,decision,snn_correct,saving_day
2024-07-21,MEDIUM_LIQUIDITY,0.0691025596981157,0.4133,0.6789,0.3395,DIRECT,1,34800.0
2024-07-22,MEDIUM_LIQUIDITY,0.0719110832926381,0.4297,0.6685,0.3379,DIRECT,0,34800.0
2024-07-23,MEDIUM_LIQUIDITY,0.0697103903446271,0.4328,0.6533,0.3238,DIRECT,1,34800.0
2024-07-24,MEDIUM_LIQUIDITY,0.0493406116587852,0.4344,0.6584,0.33,DIRECT,1,34800.0
2024-07-25,HIGH_LIQUIDITY,0.0303413920201658,0.4352,0.6221,0.2926,DIRECT,0,34800.0
2024-07-26,HIGH_LIQUIDITY,0.0320660052963437,0.4391,0.6176,0.29,DIRECT,0,34800.0
2024-07-27,HIGH_LIQUIDITY,0.0307416083873809,0.4406,0.6225,0.296,DIRECT,0,34800.0
2024-07-28,HIGH_LIQUIDITY,0.0259046992156847,0.4516,0.5929,0.2713,DIRECT,0,34800.0
2024-07-29,HIGH_LIQUIDITY,0.0258116332443036,0.4562,0.5697,0.2497,DIRECT,1,34800.0
2024-07-30,HIGH_LIQUIDITY,0.0139594038182337,0.4609,0.5962,0.2798,DIRECT,0,34800.0
2024-07-31,HIGH_LIQUIDITY,0.006826850292803,0.4492,0.5706,0.2468,DIRECT,0,34800.0
2024-08-01,HIGH_LIQUIDITY,0.0101922041702122,0.4516,0.5704,0.2478,DIRECT,1,34800.0
2024-08-02,HIGH_LIQUIDITY,0.0106831712345356,0.4469,0.5616,0.236,DIRECT,0,34800.0
2024-08-03,HIGH_LIQUIDITY,0.0110676428176206,0.4492,0.5724,0.2486,DIRECT,0,34800.0
2024-08-04,HIGH_LIQUIDITY,0.0113564402689994,0.4539,0.5986,0.2785,DIRECT,0,34800.0
2024-08-05,HIGH_LIQUIDITY,0.0105460995813995,0.4539,0.5986,0.2785,DIRECT,1,34800.0
2024-08-06,MEDIUM_LIQUIDITY,0.1007051160476803,0.4563,0.6029,0.2842,DIRECT,0,34800.0
2024-08-07,MEDIUM_LIQUIDITY,0.1151525341022286,0.4609,0.604,0.2881,DIRECT,1,34800.0
2024-08-08,LOW_LIQUIDITY,0.1186337759362384,0.4508,0.5987,0.2769,DIRECT,1,34800.0
2024-08-09,LOW_LIQUIDITY,0.1232513071874974,0.45,0.5897,0.2671,DIRECT,0,34800.0
2024-08-10,MEDIUM_LIQUIDITY,0.1159615647070424,0.4539,0.5955,0.2753,DIRECT,0,34800.0
2024-08-11,MEDIUM_LIQUIDITY,0.0940349514304434,0.4602,0.5948,0.278,DIRECT,0,34800.0
2024-08-12,HIGH_LIQUIDITY,0.0275117405534818,0.4625,0.6035,0.2884,DIRECT,0,34800.0
